94,209,210,522,344,222,223,329,305,517,350,481,524,100,99,456,347,250,520,482,511,407,532,13,530,443,452,172,438,528,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,00_09_12
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,496,511,407,532,13,530,443,452,172,438,528,445,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,00_24_15
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,113,531,534,537,536,437,392,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,00_39_16
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,13,530,523,526,527,518,6,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,00_54_17
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,533,387,452,172,438,528,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,01_09_18
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,502,482,511,407,505,488,21,435,23,15,516,22,364,276,76,428,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,01_24_19
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,13,530,523,526,527,25,6,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,01_39_20
94,209,210,522,344,222,223,329,305,517,350,481,444,270,213,214,520,482,496,511,407,532,13,530,523,461,20,25,528,445,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,01_54_21
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,496,511,407,532,13,530,523,461,20,25,6,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,02_09_23
94,209,210,522,344,222,223,329,305,517,350,481,524,189,190,495,226,453,124,125,429,426,375,271,272,274,441,332,234,15,516,22,364,276,76,428,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,02_24_24
94,209,210,522,344,222,223,329,305,517,350,481,524,100,99,456,98,455,431,497,535,441,332,234,15,516,22,364,276,76,428,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,02_39_25
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,113,531,534,537,536,516,22,364,276,76,428,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,02_54_26
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,13,530,523,461,20,25,528,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,03_09_28
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,113,531,534,537,536,516,22,364,276,76,428,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,03_24_29
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,13,530,523,526,20,25,6,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,03_39_30
94,209,210,522,344,222,223,329,305,517,136,444,270,213,214,520,482,511,407,532,13,530,443,461,20,25,6,515,372,442,508,230,229,417,430,418,409,313,312,275,173,174,284,335,386,301,405,161,162,12,Mai,03_54_31
